record_id,sailing_speed,displacement,trim,wind_speed,wind_direction_relative,combined_wave_height,combined_wave_period,combined_wave_direction_relative,sea_current_speed,sea_current_direction_relative,sea_water_temperature,fuel_consumption_rate,data_source,observation_timestamp,swell_height,swell_direction_relative,wind_wave_height,wind_wave_direction_relative,vessel_type,vessel_type_source,combined_wave_period_was_missing,swell_height_was_missing,swell_direction_relative_was_missing,wind_wave_height_was_missing,wind_wave_direction_relative_was_missing
bd4a083139da3954,12.00700070007001,9.006000600060005,-0.997999799979998,3.022002200220022,15.16501650165016,0.5055005500550055,2.007500750075008,45.12501250125013,0.1009000900090009,0.3798179817981798,2.03000300030003,30.14501450145015,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
bb77979c8022b63e,12.00770077007701,9.006600660066006,-0.9977997799779978,3.024202420242024,15.18151815181518,0.506050605060506,2.008250825082508,45.13751375137514,0.100990099009901,0.3977997799779979,2.033003300330033,30.15951595159516,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
2e89cd514c50d397,12.00840084008401,9.007200720072008,-0.9975997599759976,3.026402640264026,15.1980198019802,0.5066006600660066,2.009000900090009,45.15001500150015,0.1010801080108011,0.4157815781578158,2.036003600360036,30.17401740174017,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
951f5d8a347c7320,12.00910091009101,9.007800780078009,-0.9973997399739974,3.028602860286028,15.21452145214522,0.5071507150715071,2.00975097509751,45.16251625162516,0.1011701170117012,0.4337633763376338,2.039003900390039,30.18851885188519,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
f5e5659060d9c424,12.00980098009801,9.008400840084008,-0.9971997199719972,3.030803080308031,15.23102310231023,0.5077007700770076,2.01050105010501,45.17501750175018,0.1012601260126013,0.4517451745174518,2.042004200420042,30.2030203020302,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
d9d57a83aa26984a,12.01050105010501,9.009000900090008,-0.996999699969997,3.033003300330033,15.24752475247525,0.5082508250825083,2.011251125112511,45.18751875187519,0.1013501350135014,0.4697269726972698,2.045004500450045,30.21752175217522,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
38876fb258e5caa0,12.01120112011201,9.009600960096009,-0.9967996799679968,3.035203520352035,15.26402640264026,0.5088008800880088,2.012001200120012,45.2000200020002,0.1014401440144014,0.4877087708770877,2.048004800480048,30.23202320232023,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
ba5f0e05705f92d2,12.01190119011901,9.010201020102013,-0.9965996599659966,3.037403740374037,15.28052805280528,0.5093509350935094,2.012751275127513,45.21252125212521,0.1015301530153015,0.5056905690569058,2.051005100510051,30.24652465246525,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
c1aac086f89a276d,12.01260126012601,9.010801080108012,-0.9963996399639964,3.03960396039604,15.2970297029703,0.5099009900990099,2.013501350135014,45.22502250225023,0.1016201620162016,0.5236723672367237,2.054005400540054,30.26102610261026,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
0658458b702b0067,12.01330133013301,9.011401140114012,-0.9961996199619962,3.041804180418042,15.31353135313531,0.5104510451045104,2.014251425142514,45.23752375237524,0.1017101710171017,0.5416541654165417,2.057005700570057,30.27552755275527,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
60a034f693ccd14a,12.01400140014001,9.012001200120013,-0.995999599959996,3.044004400440044,15.33003300330033,0.511001100110011,2.015001500150015,45.25002500250025,0.1018001800180018,0.5596359635963597,2.06000600060006,30.29002900290029,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
138ac0c8da88b421,12.01470147014702,9.012601260126011,-0.9957995799579958,3.046204620462046,15.34653465346535,0.5115511551155115,2.015751575157516,45.26252625262526,0.1018901890189019,0.5776177617761777,2.063006300630063,30.30453045304531,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
2a040f348c57326c,12.01540154015401,9.013201320132014,-0.9955995599559956,3.048404840484048,15.36303630363036,0.5121012101210121,2.016501650165016,45.27502750275028,0.101980198019802,0.5955995599559957,2.066006600660066,30.31903190319032,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
e31ac54b088440da,12.01610161016102,9.013801380138014,-0.9953995399539954,3.05060506050605,15.37953795379538,0.5126512651265126,2.017251725172517,45.28752875287529,0.1020702070207021,0.6135813581358136,2.069006900690069,30.33353335333533,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
e17dfa3ebbf6603f,12.01680168016802,9.014401440144017,-0.9951995199519952,3.052805280528053,15.3960396039604,0.5132013201320133,2.018001800180018,45.3000300030003,0.1021602160216022,0.6315631563156316,2.072007200720072,30.34803480348035,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
c1d837cb2a669b43,12.01750175017502,9.015001500150015,-0.994999499949995,3.055005500550055,15.41254125412541,0.5137513751375138,2.018751875187519,45.31253125312531,0.1022502250225023,0.6495449544954496,2.075007500750075,30.36253625362536,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
fc7e3647e405a9fa,12.01820182018202,9.015601560156016,-0.9947994799479948,3.057205720572057,15.42904290429043,0.5143014301430143,2.01950195019502,45.32503250325033,0.1023402340234024,0.6675267526752675,2.078007800780078,30.37703770377038,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
a69429eb839e76f6,12.01890189018902,9.016201620162017,-0.9945994599459946,3.059405940594059,15.44554455445545,0.5148514851485149,2.02025202520252,45.33753375337534,0.1024302430243024,0.6855085508550856,2.081008100810081,30.39153915391539,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
dbee4a9766ede6c6,12.01960196019602,9.016801680168015,-0.9943994399439944,3.061606160616062,15.46204620462046,0.5154015401540154,2.021002100210021,45.35003500350035,0.1025202520252025,0.7034903490349036,2.084008400840084,30.4060406040604,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
5b6499e89c100129,12.02030203020302,9.017401740174018,-0.9941994199419942,3.063806380638064,15.47854785478548,0.5159515951595159,2.021752175217522,45.36253625362536,0.1026102610261026,0.7214721472147216,2.087008700870087,30.42054205420542,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
8acb2be615249472,12.02100210021002,9.018001800180018,-0.993999399939994,3.066006600660066,15.4950495049505,0.5165016501650165,2.022502250225022,45.37503750375038,0.1027002700270027,0.7394539453945395,2.09000900090009,30.43504350435044,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
d564f81e2478cd19,12.02170217021702,9.01860186018602,-0.9937993799379938,3.068206820682068,15.51155115511551,0.517051705170517,2.023252325232523,45.38753875387539,0.1027902790279028,0.7574357435743575,2.093009300930093,30.44954495449545,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
dc5b4b384b9f5226,12.02240224022402,9.01920192019202,-0.9935993599359936,3.07040704070407,15.52805280528053,0.5176017601760176,2.024002400240024,45.4000400040004,0.1028802880288029,0.7754175417541755,2.096009600960096,30.46404640464046,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
bc14101d25bc9935,12.02310231023102,9.01980198019802,-0.9933993399339934,3.072607260726072,15.54455445544554,0.5181518151815181,2.024752475247525,45.41254125412541,0.102970297029703,0.7933993399339934,2.099009900990099,30.47854785478548,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
e9b28b0bea8bdc14,12.02380238023802,9.02040204020402,-0.9931993199319932,3.074807480748075,15.56105610561056,0.5187018701870187,2.025502550255025,45.42504250425043,0.1030603060306031,0.8113811381138114,2.102010201020102,30.49304930493049,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
044fbf93311714f3,12.02450245024503,9.02100210021002,-0.992999299929993,3.077007700770077,15.57755775577558,0.5192519251925193,2.026252625262526,45.43754375437544,0.1031503150315032,0.8293629362936294,2.105010501050105,30.50755075507551,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
b21ad77f917b5e86,12.02520252025202,9.02160216021602,-0.9927992799279928,3.079207920792079,15.59405940594059,0.5198019801980198,2.027002700270027,45.45004500450045,0.1032403240324032,0.8473447344734475,2.108010801080108,30.52205220522052,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
0ca7505b01cfbaf6,12.02590259025903,9.022202220222022,-0.9925992599259926,3.081408140814081,15.61056105610561,0.5203520352035204,2.027752775277528,45.46254625462547,0.1033303330333033,0.8653265326532653,2.111011101110111,30.53655365536554,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
5632c29929907592,12.02660266026603,9.022802280228024,-0.9923992399239924,3.083608360836084,15.62706270627063,0.5209020902090209,2.028502850285029,45.47504750475048,0.1034203420342034,0.8833083308330834,2.114011401140114,30.55105510551055,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
7c792ed9ddba3991,12.02730273027303,9.023402340234025,-0.9921992199219922,3.085808580858086,15.64356435643564,0.5214521452145214,2.029252925292529,45.48754875487549,0.1035103510351035,0.9012901290129014,2.117011701170117,30.56555655565557,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
8c33064bb872567e,12.02800280028003,9.024002400240024,-0.991999199919992,3.088008800880088,15.66006600660066,0.522002200220022,2.03000300030003,45.5000500050005,0.1036003600360036,0.9192719271927194,2.12001200120012,30.58005800580058,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
0fd66bfb0dc903d9,12.02870287028703,9.024602460246024,-0.9917991799179918,3.09020902090209,15.67656765676568,0.5225522552255225,2.030753075307531,45.51255125512552,0.1036903690369037,0.9372537253725371,2.123012301230123,30.5945594559456,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
21d266a6c1d606ed,12.02940294029403,9.025202520252025,-0.9915991599159916,3.092409240924092,15.69306930693069,0.523102310231023,2.031503150315031,45.52505250525053,0.1037803780378038,0.9552355235523552,2.126012601260126,30.60906090609061,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
655bff617a2505a5,12.03010301030103,9.025802580258024,-0.9913991399139914,3.094609460946095,15.70957095709571,0.5236523652365237,2.032253225322532,45.53755375537554,0.1038703870387039,0.9732173217321732,2.129012901290129,30.62356235623562,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
6e8adf359f6651ff,12.03080308030803,9.026402640264026,-0.9911991199119912,3.096809680968097,15.72607260726073,0.5242024202420242,2.033003300330033,45.55005500550055,0.103960396039604,0.9911991199119914,2.132013201320132,30.63806380638064,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
845d6b8a3422cfed,12.03150315031503,9.027002700270026,-0.990999099909991,3.099009900990099,15.74257425742574,0.5247524752475248,2.033753375337534,45.56255625562557,0.1040504050405041,1.009180918091809,2.135013501350135,30.65256525652565,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
f5fb22e4492173f9,12.03220322032203,9.027602760276029,-0.9907990799079908,3.101210121012101,15.75907590759076,0.5253025302530253,2.034503450345035,45.57505750575058,0.1041404140414041,1.027162716271627,2.138013801380138,30.66706670667067,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
bc2972e8c9b8050f,12.03290329032903,9.028202820282027,-0.9905990599059906,3.103410341034103,15.77557755775578,0.5258525852585259,2.035253525352535,45.58755875587559,0.1042304230423042,1.045144514451445,2.141014101410141,30.68156815681568,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
909f26be6090284d,12.03360336033603,9.028802880288028,-0.9903990399039904,3.105610561056106,15.79207920792079,0.5264026402640264,2.036003600360036,45.6000600060006,0.1043204320432043,1.063126312631263,2.144014401440144,30.69606960696069,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
e8d1d0bf7cfe6e8f,12.03430343034303,9.029402940294029,-0.9901990199019902,3.107810781078108,15.80858085808581,0.5269526952695269,2.036753675367537,45.61256125612561,0.1044104410441044,1.081108110811081,2.147014701470147,30.71057105710571,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
4a31796aaaed4fd1,12.03500350035003,9.030003000300033,-0.98999899989999,3.11001100110011,15.82508250825082,0.5275027502750275,2.037503750375038,45.62506250625062,0.1045004500450045,1.099089908990899,2.15001500150015,30.72507250725073,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
0a7a3912a8e2027d,12.03570357035704,9.030603060306031,-0.9897989798979898,3.112211221122112,15.84158415841584,0.528052805280528,2.038253825382538,45.63756375637563,0.1045904590459046,1.117071707170717,2.153015301530153,30.73957395739574,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
2ca9ecd60aa1e956,12.03640364036404,9.031203120312032,-0.9895989598959896,3.114411441144115,15.85808580858086,0.5286028602860287,2.039003900390039,45.65006500650065,0.1046804680468047,1.135053505350535,2.156015601560156,30.75407540754075,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
f1e8dd52b477c8d8,12.03710371037104,9.031803180318033,-0.9893989398939894,3.116611661166117,15.87458745874588,0.5291529152915292,2.03975397539754,45.66256625662566,0.1047704770477048,1.153035303530353,2.159015901590159,30.76857685768577,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
d5f87fc9f7ea7cb6,12.03780378037804,9.032403240324031,-0.9891989198919892,3.118811881188119,15.89108910891089,0.5297029702970297,2.04050405040504,45.67506750675067,0.1048604860486049,1.171017101710171,2.162016201620162,30.78307830783078,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
51a7efed0294adac,12.03850385038504,9.033003300330034,-0.988998899889989,3.121012101210121,15.90759075907591,0.5302530253025303,2.041254125412541,45.68756875687568,0.104950495049505,1.188998899889989,2.165016501650165,30.7975797579758,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
8a0bb4d576e0d0a7,12.03920392039204,9.033603360336034,-0.9887988798879888,3.123212321232123,15.92409240924092,0.5308030803080308,2.042004200420042,45.7000700070007,0.105040504050405,1.206980698069807,2.168016801680168,30.81208120812081,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
8e7eed12b913fdf4,12.03990399039904,9.034203420342036,-0.9885988598859886,3.125412541254125,15.94059405940594,0.5313531353135313,2.042754275427543,45.71257125712571,0.1051305130513051,1.224962496249625,2.171017101710171,30.82658265826583,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
feb546de50d68182,12.04060406040604,9.034803480348035,-0.9883988398839884,3.127612761276128,15.95709570957096,0.5319031903190319,2.043504350435044,45.72507250725072,0.1052205220522052,1.242944294429443,2.174017401740174,30.84108410841084,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
ad0025554a9ed03b,12.04130413041304,9.035403540354036,-0.9881988198819882,3.12981298129813,15.97359735973597,0.5324532453245324,2.044254425442544,45.73757375737573,0.1053105310531053,1.260926092609261,2.177017701770177,30.85558555855586,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
4fe0d74a5784269a,12.04200420042004,9.036003600360036,-0.987998799879988,3.132013201320132,15.99009900990099,0.533003300330033,2.045004500450045,45.75007500750075,0.1054005400540054,1.278907890789079,2.18001800180018,30.87008700870087,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
4d8dc1a6609fe7b8,12.04270427042704,9.036603660366035,-0.9877987798779878,3.134213421342134,16.00660066006601,0.5335533553355336,2.045754575457546,45.76257625762576,0.1054905490549055,1.296889688968897,2.183018301830183,30.88458845884588,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
e01040279866d9c6,12.04340434043404,9.037203720372036,-0.9875987598759876,3.136413641364137,16.02310231023102,0.5341034103410341,2.046504650465046,45.77507750775077,0.1055805580558056,1.314871487148715,2.186018601860186,30.8990899089909,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
ab1043d2ac97018b,12.04410441044104,9.037803780378038,-0.9873987398739874,3.138613861386139,16.03960396039604,0.5346534653465347,2.047254725472547,45.78757875787579,0.1056705670567057,1.332853285328533,2.189018901890189,30.91359135913591,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
c743c99aedf39bcc,12.04480448044804,9.03840384038404,-0.9871987198719872,3.140814081408141,16.05610561056105,0.5352035203520352,2.048004800480048,45.8000800080008,0.1057605760576058,1.350835083508351,2.192019201920192,30.92809280928093,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
19c07e7741cf1e16,12.04550455045505,9.03900390039004,-0.986998699869987,3.143014301430143,16.07260726072607,0.5357535753575358,2.048754875487549,45.81258125812581,0.1058505850585058,1.368816881688169,2.195019501950195,30.94259425942594,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
605aedf2223e150b,12.04620462046205,9.03960396039604,-0.9867986798679867,3.145214521452145,16.08910891089109,0.5363036303630363,2.04950495049505,45.82508250825082,0.105940594059406,1.386798679867987,2.198019801980198,30.95709570957096,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
9a03e432c9a858ae,12.04690469046905,9.04020402040204,-0.9865986598659866,3.147414741474147,16.10561056105611,0.5368536853685368,2.05025502550255,45.83758375837584,0.106030603060306,1.404780478047805,2.201020102010201,30.97159715971597,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
5aba54d38ac91b72,12.04760476047605,9.04080408040804,-0.9863986398639863,3.14961496149615,16.12211221122112,0.5374037403740374,2.051005100510051,45.85008500850085,0.1061206120612061,1.422762276227623,2.204020402040204,30.98609860986098,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
16f36b04a649ce67,12.04830483048305,9.04140414041404,-0.9861986198619862,3.151815181518152,16.13861386138614,0.5379537953795379,2.051755175517552,45.86258625862586,0.1062106210621062,1.440744074407441,2.207020702070207,31.000600060006,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
0c642270efb27649,12.04900490049005,9.042004200420042,-0.985998599859986,3.154015401540154,16.15511551155116,0.5385038503850385,2.052505250525052,45.87508750875087,0.1063006300630063,1.458725872587259,2.21002100210021,31.01510151015102,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
fe2d97ee1ee0345e,12.04970497049705,9.042604260426042,-0.9857985798579858,3.156215621562156,16.17161716171617,0.5390539053905391,2.053255325532553,45.88758875887589,0.1063906390639064,1.476707670767077,2.213021302130213,31.02960296029603,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
c943bf37561f7386,12.05040504050405,9.043204320432045,-0.9855985598559855,3.158415841584159,16.18811881188119,0.5396039603960396,2.054005400540054,45.9000900090009,0.1064806480648065,1.494689468946895,2.216021602160216,31.04410441044104,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Fishing Trawler,synthetic_join,0,1,1,1,1
5bbb57458904aadf,12.05110511051105,9.043804380438043,-0.9853985398539854,3.160616061606161,16.2046204620462,0.5401540154015402,2.054755475547555,45.91259125912591,0.1065706570657066,1.512671267126713,2.219021902190219,31.05860586058606,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
81fe616ac9674c12,12.05180518051805,9.044404440444044,-0.9851985198519853,3.162816281628163,16.22112211221122,0.5407040704070407,2.055505550555055,45.92509250925092,0.1066606660666067,1.530653065306531,2.222022202220222,31.07310731073107,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
84dc0ab1514e0f3f,12.05250525052505,9.045004500450045,-0.984998499849985,3.165016501650165,16.23762376237624,0.5412541254125413,2.056255625562556,45.93759375937594,0.1067506750675068,1.548634863486349,2.225022502250225,31.08760876087609,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Oil Service Boat,synthetic_join,0,1,1,1,1
e0167a2629097aeb,12.05320532053205,9.045604560456043,-0.9847984798479849,3.167216721672167,16.25412541254125,0.5418041804180418,2.057005700570057,45.95009500950095,0.1068406840684068,1.566616661666167,2.228022802280228,31.1021102110211,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
52fe3aedc2d48ee4,12.05390539053905,9.046204620462046,-0.9845984598459846,3.169416941694169,16.27062706270627,0.5423542354235423,2.057755775577558,45.96259625962596,0.1069306930693069,1.584598459845985,2.231023102310231,31.11661166116612,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
a493e706ef8db535,12.05460546054606,9.046804680468046,-0.9843984398439845,3.171617161716171,16.28712871287129,0.5429042904290429,2.058505850585059,45.97509750975097,0.107020702070207,1.602580258025803,2.234023402340234,31.13111311131113,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Tanker Ship,synthetic_join,0,1,1,1,1
4aa96bdbf2080633,12.05530553055305,9.047404740474049,-0.9841984198419842,3.173817381738174,16.30363036303631,0.5434543454345434,2.059255925592559,45.98759875987599,0.1071107110711071,1.620562056205621,2.237023702370237,31.14561456145615,Sensor2,,2.0999999999999996,105.0,2.0,99.99999999999999,Surfer Boat,synthetic_join,0,1,1,1,1
